Unique_ID,Txn_No,Type,From,To,Amount,Txn,Punk
8470,8,Offered,,,"627,330","Nov 07, 2021",800
8471,9,Bid ,vault.pu…,,"521,980","Nov 14, 2021",800
8472,10,Offered,,,"559,678","Nov 14, 2021",800
8473,11,Sold ,0x321c09,punksotc…,"559,678","Nov 14, 2021",800
8474,12,Bid Withdrawn,vault.pu…,,"523,830","Nov 14, 2021",800
8475,13,Transfer,punksotc…,vault.pu…,,"Nov 14, 2021",800
8476,14,Offered,,,"637,478","Nov 14, 2021",800
8477,15,Bid ,0xf7773c,,"613,890","Nov 15, 2021",800
8478,16,Offered,,,"651,432","Nov 15, 2021",800
8479,17,Bid Withdrawn,0xf7773c,,"613,890","Nov 15, 2021",800
8480,18,Bid ,0xf7773c,,"623,334","Nov 15, 2021",800
8481,19,Bid ,0xa1bc08,,"629,848","Nov 15, 2021",800
8482,20,Sold ,vault.pu…,0xf7773c,"652,011","Nov 15, 2021",800
8483,21,Bid Withdrawn,0xa1bc08,,"579,105","Nov 16, 2021",800
8484,0,Claimed,,0xc352b5,,"Jun 23, 2017",801
8485,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",801
8486,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",801
8487,3,Bid ,0x3037a4,,82,"Mar 07, 2021",801
8488,4,Transfer,0x2cbee4,Cry,,"Mar 07, 2021",801
8489,5,Offered,,,"45,356","Apr 21, 2021",801
8490,6,Bid ,0xfec1f0,,"42,533","Apr 21, 2021",801
8491,7,Bid Withdrawn,0xfec1f0,,"44,405","Apr 21, 2021",801
8492,8,Bid ,0x464994,,"46,457","Apr 21, 2021",801
8493,9,Sold ,Cry,0x464994,"46,457","Apr 21, 2021",801
8494,10,Transfer,0x464994,0x9e427e,,"May 23, 2021",801
8495,11,Bid ,0x5aa688,,"46,601","May 25, 2021",801
8496,12,Bid Withdrawn,0x5aa688,,"50,664","May 26, 2021",801
8497,13,Offered,,,"609,351","Aug 28, 2021",801
8498,14,Offer Withdrawn,,,,"Aug 29, 2021",801
8499,15,Offer Withdrawn,,,,"Aug 29, 2021",801
8500,16,Offered,,,"618,373","Oct 02, 2021",801
8501,17,Offered,,,"562,382","Oct 06, 2021",801
8502,18,Offered,,,"493,338","Oct 07, 2021",801
8503,19,Offer Withdrawn,,,,"Oct 09, 2021",801
8504,0,Claimed,,0xc352b5,,"Jun 23, 2017",802
8505,1,Bid ,Mr_0x,,12,"Feb 11, 2019",802
8506,2,Bid Withdrawn,Mr_0x,,14,"Feb 28, 2019",802
8507,3,Bid ,Mr_0x,,41,"Feb 28, 2019",802
8508,4,Bid ,Pranksy,,132,"Jan 01, 2020",802
8509,5,Bid Withdrawn,Pranksy,,136,"Jan 05, 2020",802
8510,6,Bid ,fazebank…,,"90,596","Jun 25, 2021",802
8511,7,Bid Withdrawn,fazebank…,,"83,668","Jun 25, 2021",802
8512,8,Bid ,trashbag…,,"103,543","Oct 02, 2021",802
8513,9,Bid Withdrawn,trashbag…,,"126,851","Nov 17, 2021",802
8514,10,Bid ,trashbag…,,"4,228","Nov 17, 2021",802
8515,11,Bid Withdrawn,trashbag…,,"4,280","Nov 25, 2021",802
8516,0,Claimed,,0xc352b5,,"Jun 23, 2017",803
8517,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",803
8518,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",803
8519,3,Transfer,0x2cbee4,0xab7244,,"Mar 07, 2021",803
8520,4,Offered,,,"128,545","Mar 07, 2021",803
8521,5,Offered,,,"127,844","Mar 11, 2021",803
8522,6,Offered,,,"124,645","Mar 13, 2021",803
8523,7,Offered,,,"126,279","Mar 16, 2021",803
8524,8,Offered,,,"113,755","Mar 16, 2021",803
8525,9,Offered,,,"105,041","Mar 17, 2021",803
8526,10,Offered,,,"99,493","Mar 18, 2021",803
8527,11,Offered,,,"88,917","Mar 18, 2021",803
8528,12,Offered,,,"79,949","Mar 22, 2021",803
8529,13,Offered,,,"72,225","Mar 23, 2021",803
8530,14,Offered,,,"108,436","Apr 13, 2021",803
8531,15,Offered,,,"85,450","Apr 23, 2021",803
8532,16,Offered,,,"118,135","May 04, 2021",803
8533,17,Bid ,wookie.e…,,"77,632","May 04, 2021",803
8534,18,Offered,,,"111,385","May 04, 2021",803
8535,19,Bid Withdrawn,wookie.e…,,"77,632","May 04, 2021",803
8536,20,Offered,,,"109,900","May 05, 2021",803
8537,21,Offered,,,"100,056","May 07, 2021",803
8538,22,Offered,,,"89,705","May 07, 2021",803
8539,23,Offered,,,"89,382","May 09, 2021",803
8540,24,Offered,,,"252,602","May 09, 2021",803
8541,25,Offered,,,"233,825","May 11, 2021",803
8542,26,Offered,,,"204,345","May 12, 2021",803
8543,27,Offered,,,"150,981","May 15, 2021",803
8544,28,Offered,,,"82,378","May 22, 2021",803
8545,29,Offered,,,"89,869","May 25, 2021",803
8546,30,Offered,,,"87,604","May 27, 2021",803
8547,31,Bid ,0x5aa688,,"62,788","May 27, 2021",803
8548,32,Sold ,0xab7244,0x5aa688,"58,678","May 28, 2021",803
8549,33,Offered,,,"66,818","Jun 02, 2021",803
8550,34,Offer Withdrawn,,,,"Jun 04, 2021",803
8551,35,Offered,,,"64,222","Jun 30, 2021",803
8552,36,Offered,,,"61,190","Jul 07, 2021",803
8553,37,Offer Withdrawn,,,,"Jul 09, 2021",803
8554,38,Offer Withdrawn,,,,"Jul 14, 2021",803
8555,39,Offered,,,"47,129","Jul 14, 2021",803
8556,40,Offered,,,"48,205","Jul 15, 2021",803
8557,41,Offer Withdrawn,,,,"Jul 19, 2021",803
8558,42,Transfer,0x5aa688,0x0f40e3,,"Jul 19, 2021",803
8559,43,(Wrap),0x0f40e3,WrappedC…,,"Jul 19, 2021",803
8560,44,(Unwrap),WrappedC…,0x5aa688,,"Jul 20, 2021",803
8561,45,Offered,,,"40,529","Jul 20, 2021",803
8562,46,Offer Withdrawn,,,,"Jul 20, 2021",803
8563,47,Offered,,,"47,608","Jul 24, 2021",803
8564,48,Sold ,0x5aa688,punksotc…,"47,608","Jul 24, 2021",803
8565,49,Offered,,,"54,532","Jul 24, 2021",803
8566,50,Sold ,punksotc…,wilxlee.…,"54,307","Jul 25, 2021",803
8567,51,Offered,,,"65,190","Jul 25, 2021",803
8568,52,Sold ,wilxlee.…,nofor.et…,"69,196","Jul 28, 2021",803
8569,53,Transfer,nofor.et…,0xc7eb19,,"Sep 07, 2021",803
8570,0,Claimed,,0xc352b5,,"Jun 23, 2017",804
8571,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",804
8572,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",804
8573,3,Transfer,0x2cbee4,RobertHo…,,"Mar 06, 2021",804
8574,4,Transfer,RobertHo…,0x9bd8d7,,"Apr 15, 2021",804
8575,5,(Wrap),0x9bd8d7,WrappedC…,,"Apr 15, 2021",804
8576,6,(Unwrap),WrappedC…,RobertHo…,,"May 04, 2021",804
8577,7,Transfer,RobertHo…,0xa420d9,,"Jun 29, 2021",804
8578,0,Claimed,,0xc352b5,,"Jun 23, 2017",805
8579,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",805
8580,0,Claimed,,0xc352b5,,"Jun 23, 2017",806
8581,1,Transfer,0xc352b5,0x4d8e16,,"Mar 19, 2021",806
8582,0,Claimed,,0xc352b5,,"Jun 23, 2017",807
8583,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",807
8584,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",807
8585,3,Transfer,0x2cbee4,0xcb8172,,"Mar 07, 2021",807
8586,4,Offered,,,"43,958","Jun 08, 2021",807
8587,5,Sold ,0xcb8172,balon.et…,"41,377","Jun 11, 2021",807
8588,6,Offered,,,"62,404","Jun 15, 2021",807
8589,7,Offer Withdrawn,,,,"Jun 19, 2021",807
8590,8,Transfer,balon.et…,0x0f0173,,"Jun 25, 2021",807
8591,9,Transfer,0x0f0173,balon.et…,,"Jun 29, 2021",807
8592,10,Offered,,,"44,521","Jun 29, 2021",807
8593,11,Bid ,0xdb4df0,,"40,470","Jun 29, 2021",807
8594,12,Offered,,,"43,461","Jun 29, 2021",807
8595,13,Offered,,,"42,174","Jun 29, 2021",807
8596,14,Bid Withdrawn,0xdb4df0,,"40,219","Jun 29, 2021",807
8597,15,Offered,,,"39,537","Jun 29, 2021",807
8598,16,Sold ,balon.et…,0xdb4df0,"39,537","Jun 29, 2021",807
8599,17,Offered,,,"56,812","Jul 11, 2021",807
8600,18,Bid ,gvg.eth,,"38,681","Jul 13, 2021",807
8601,19,Bid Withdrawn,gvg.eth,,"38,920","Jul 13, 2021",807
8602,20,Bid ,gvg.eth,,"42,812","Jul 13, 2021",807
8603,21,Bid Withdrawn,gvg.eth,,"43,718","Jul 14, 2021",807
8604,22,Bid ,gvg.eth,,"47,692","Jul 14, 2021",807
8605,23,Offered,,,"51,269","Jul 14, 2021",807
8606,24,Bid Withdrawn,gvg.eth,,"47,944","Jul 14, 2021",807
8607,25,Sold ,0xdb4df0,gvg.eth,"51,540","Jul 14, 2021",807
8608,26,Offered,,,"614,825","Jul 31, 2021",807
8609,27,Offer Withdrawn,,,,"Aug 27, 2021",807
8610,0,Claimed,,0xc352b5,,"Jun 23, 2017",808
8611,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",808
8612,2,Bid ,0x724.et…,,"309,127","Aug 28, 2021",808
8613,3,Bid Withdrawn,0x724.et…,,"308,174","Aug 28, 2021",808
8614,0,Claimed,,0xc352b5,,"Jun 23, 2017",809
8615,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",809
8616,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",809
8617,3,Transfer,0x2cbee4,0x78e96b,,"Mar 07, 2021",809
8618,4,Offered,,,"460,868","Aug 29, 2021",809
8619,0,Claimed,,0xc352b5,,"Jun 23, 2017",810
8620,1,Transfer,0xc352b5,0x321c09,,"Oct 24, 2021",810
8621,2,Offered,,,1.64M,"Nov 07, 2021",810
8622,3,Bid ,kfox.eth,,1.29M,"Nov 08, 2021",810
8623,4,Offered,,,1.53M,"Nov 08, 2021",810
8624,5,Bid Withdrawn,kfox.eth,,1.28M,"Nov 08, 2021",810
8625,6,Bid ,kfox.eth,,1.5M,"Nov 09, 2021",810
8626,7,Sold ,0x321c09,kfox.eth,1.48M,"Nov 09, 2021",810
8627,8,Offered,,,2.38M,"Nov 11, 2021",810
8628,0,Claimed,,0xc352b5,,"Jun 23, 2017",811
8629,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",811
8630,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",811
8631,3,Transfer,0x2cbee4,0xde0701,,"Mar 06, 2021",811
8632,4,Transfer,0xde0701,0xfe61b0,,"Mar 22, 2021",811
8633,5,Offered,,,"553,228","Jul 31, 2021",811
8634,6,Offer Withdrawn,,,,"Aug 23, 2021",811
8635,7,Offered,,,2.48M,"Aug 24, 2021",811
8636,8,Bid *,0xe8f48e,,18.07M,"Oct 29, 2021",811
8637,9,Bid Withdrawn,0xe8f48e,,18.07M,"Oct 29, 2021",811
8638,0,Claimed,,0xc352b5,,"Jun 23, 2017",812
8639,1,Offered,,,"2,081","Oct 06, 2020",812
8640,2,Sold ,0xc352b5,NFTinTin,"2,248","Oct 11, 2020",812
8641,3,Offered,,,"4,524","Oct 30, 2020",812
8642,4,Offered,,,"5,370","Nov 23, 2020",812
8643,5,Offer Withdrawn,,,,"Dec 23, 2020",812
8644,6,Offered,,,"11,133","Dec 23, 2020",812
8645,7,Offered,,,"41,055","Feb 15, 2021",812
8646,8,Offered,,,"187,645","Feb 18, 2021",812
8647,9,Offered,,,"52,859","Mar 04, 2021",812
8648,10,Offered,,,"53,006","Mar 09, 2021",812
8649,11,Offered,,,"40,654","Mar 15, 2021",812
8650,12,Bid ,wookie.e…,,"34,028","Mar 16, 2021",812
8651,13,Offered,,,"45,243","Mar 16, 2021",812
8652,14,Bid Withdrawn,wookie.e…,,"34,660","Mar 16, 2021",812
8653,15,Offered,,,"33,133","Mar 23, 2021",812
8654,16,Offered,,,"39,054","Mar 23, 2021",812
8655,17,Offered,,,"35,121","Mar 24, 2021",812
8656,18,Bid ,wookie.e…,,"33,888","Mar 24, 2021",812
8657,19,Bid ,0x12fc65,,"34,256","Mar 24, 2021",812
8658,20,Bid Withdrawn,0x12fc65,,"34,256","Mar 24, 2021",812
8659,21,Bid ,0x12fc65,,"34,256","Mar 24, 2021",812
8660,22,Sold ,NFTinTin,0x12fc65,"33,436","Mar 24, 2021",812
8661,23,Transfer,0x12fc65,0x426c9e,,"Oct 24, 2021",812
8662,0,Claimed,,0xc352b5,,"Jun 23, 2017",813
8663,1,Bid ,Pranksy,,132,"Jan 01, 2020",813
8664,2,Bid Withdrawn,Pranksy,,132,"Jan 03, 2020",813
8665,3,Bid ,MBK,,163,"Jan 16, 2020",813
8666,4,Bid Withdrawn,MBK,,167,"Jan 21, 2020",813
8667,0,Claimed,,0xc352b5,,"Jun 23, 2017",814
8668,1,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",814
8669,2,Offered,,,"86,724","Apr 13, 2021",814
8670,3,Sold ,0xfeeb2d,0x0e9aed,"86,724","Apr 13, 2021",814
8671,4,Offered,,,"125,738","Apr 14, 2021",814
8672,5,Offered,,,"146,100","May 01, 2021",814
8673,6,Bid ,0xb5696e,,"84,741","Jul 28, 2021",814
8674,7,Bid Withdrawn,0xb5696e,,"84,741","Jul 28, 2021",814
8675,8,Offered,,,"127,430","Jul 28, 2021",814
8676,9,Offered,,,"160,002","Jul 31, 2021",814
8677,10,Offered,,,"183,048","Jul 31, 2021",814
8678,11,Offered,,,"222,858","Aug 01, 2021",814
8679,12,Offered,,,"227,392","Aug 04, 2021",814
8680,13,Offered,,,"270,334","Aug 04, 2021",814
8681,14,Offered,,,"312,455","Aug 05, 2021",814
8682,15,Offered,,,"338,911","Aug 05, 2021",814
8683,16,Offered,,,"364,983","Aug 05, 2021",814
8684,17,Offered,,,"420,365","Aug 05, 2021",814
8685,18,Bid ,official…,,"297,584","Aug 07, 2021",814
8686,19,Bid Withdrawn,official…,,"308,397","Aug 07, 2021",814
8687,20,Bid ,official…,,"291,149","Aug 07, 2021",814
8688,21,Bid Withdrawn,official…,,"295,234","Aug 08, 2021",814
8689,22,Bid ,official…,,"248,618","Aug 08, 2021",814
8690,23,Bid Withdrawn,official…,,"248,664","Aug 08, 2021",814
8691,24,Bid ,official…,,"310,742","Aug 10, 2021",814
8692,25,Bid Withdrawn,official…,,"321,163","Aug 11, 2021",814
8693,26,Offered,,,"409,977","Aug 19, 2021",814
8694,27,Sold ,0x0e9aed,0x74dc3d,"434,395","Aug 23, 2021",814
8695,0,Claimed,,0xc352b5,,"Jun 23, 2017",815
8696,1,Bid ,Pranksy,,105,"Jan 01, 2020",815
8697,2,Bid Withdrawn,Pranksy,,109,"Jan 05, 2020",815
8698,0,Claimed,,0xc352b5,,"Jun 23, 2017",816
8699,1,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",816
8700,0,Claimed,,0xc352b5,,"Jun 23, 2017",817
8701,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",817
8702,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",817
8703,3,Transfer,0x2cbee4,krybhara…,,"Mar 07, 2021",817
8704,4,Transfer,krybhara…,0x5d7c72,,"Apr 12, 2021",817
8705,5,Transfer,0x5d7c72,krybhara…,,"May 05, 2021",817
8706,6,Offered,,,"189,060","Aug 10, 2021",817
8707,7,Offered,,,"152,794","Aug 10, 2021",817
8708,8,Bid ,0xdb4df0,,"131,894","Aug 10, 2021",817
8709,9,Sold ,krybhara…,0xdb4df0,"132,185","Aug 11, 2021",817
8710,10,Offered,,,"154,961","Aug 11, 2021",817
8711,11,Offered,,,"154,329","Aug 11, 2021",817
8712,12,Sold ,0xdb4df0,0x6611fe,"145,505","Aug 12, 2021",817
8713,13,Offered,,,"298,344","Aug 24, 2021",817
8714,14,Sold ,0x6611fe,0xbb1ec7,"287,123","Aug 27, 2021",817
8715,15,Transfer,0xbb1ec7,0x0845fc,,"Oct 12, 2021",817
8716,0,Claimed,,0xc352b5,,"Jun 23, 2017",818
8717,1,Bid ,Pranksy,,105,"Jan 01, 2020",818
8718,2,Bid Withdrawn,Pranksy,,109,"Jan 05, 2020",818
8719,3,Transfer,0xc352b5,0xfeeb2d,,"Apr 12, 2021",818
8720,4,Offered,,,"484,979","Aug 23, 2021",818
8721,5,Sold ,0xfeeb2d,0x702a39,"469,207","Aug 27, 2021",818
8722,0,Claimed,,0xc352b5,,"Jun 23, 2017",819
8723,1,Bid ,0x717403,,13,"Jun 26, 2017",819
8724,2,Bid ,v9,,28,"Sep 29, 2020",819
8725,3,Bid Withdrawn,v9,,28,"Oct 09, 2020",819
8726,4,Bid ,0xe369a8,,"11,508","Feb 04, 2021",819
8727,5,Bid Withdrawn,0xe369a8,,"11,680","Feb 05, 2021",819
8728,6,Bid ,Party,,"15,712","Feb 09, 2021",819
8729,7,Offered,,,"21,022","Feb 09, 2021",819
8730,8,Sold ,0xc352b5,Deeze,"21,022","Feb 09, 2021",819
8731,9,Offered,,,"28,030","Feb 09, 2021",819
8732,10,Bid Withdrawn,Party,,"15,752","Feb 09, 2021",819
8733,11,Offered,,,"25,839","Feb 10, 2021",819
8734,12,Offered,,,"30,994","Feb 11, 2021",819
8735,13,Offered,,,"30,162","Feb 11, 2021",819
8736,14,Offered,,,"29,624","Feb 12, 2021",819
8737,15,Bid ,0xdadbfa,,"26,041","Feb 13, 2021",819
8738,16,Sold ,Deeze,0xdadbfa,"26,041","Feb 13, 2021",819
8739,17,Transfer,0xdadbfa,0x15396c,,"Feb 16, 2021",819
8740,18,Bid ,0xdc5556,,"39,566","Mar 03, 2021",819
8741,19,Bid Withdrawn,0xdc5556,,"39,566","Mar 04, 2021",819
8742,20,Bid ,sartoshi…,,"60,189","May 14, 2021",819
8743,21,Bid Withdrawn,sartoshi…,,"61,370","May 14, 2021",819
8744,22,Bid ,promethi…,,"163,711","Aug 16, 2021",819
8745,23,Bid Withdrawn,promethi…,,"161,409","Aug 17, 2021",819
8746,24,Bid ,promethi…,,"183,262","Aug 17, 2021",819
8747,25,Bid Withdrawn,promethi…,,"185,309","Aug 18, 2021",819
8748,26,Bid Withdrawn,promethi…,,"185,309","Aug 18, 2021",819
8749,0,Claimed,,0xc352b5,,"Jun 23, 2017",820
8750,1,Transfer,0xc352b5,0x35388c,,"Feb 04, 2021",820
8751,2,Transfer,0x35388c,0x2cbee4,,"Mar 04, 2021",820
8752,3,Transfer,0x2cbee4,devboi,,"Mar 07, 2021",820
8753,4,Offered,,,"53,104","Mar 08, 2021",820
8754,5,Offered,,,"49,092","Mar 10, 2021",820
8755,6,Offered,,,"44,170","Mar 11, 2021",820
8756,7,Offered,,,"40,022","Mar 12, 2021",820
8757,8,Offered,,,"37,337","Mar 12, 2021",820
8758,9,Bid ,wookie.e…,,"34,969","Mar 12, 2021",820
8759,10,Sold ,devboi,wookie.e…,"34,969","Mar 12, 2021",820
8760,11,Transfer,wookie.e…,0x47bab6,,"Mar 12, 2021",820
8761,12,(Wrap),0x47bab6,WrappedC…,,"Mar 12, 2021",820
8762,13,(Unwrap),WrappedC…,Deeze,,"Apr 08, 2021",820
8763,14,Offered,,,"45,032","Apr 08, 2021",820
8764,15,Offered,,,"43,758","Apr 09, 2021",820
8765,16,Bid ,point-gr…,,"40,131","Apr 09, 2021",820
8766,17,Bid Withdrawn,point-gr…,,"40,131","Apr 09, 2021",820
8767,18,Sold ,Deeze,barcella…,"43,530","Apr 09, 2021",820
8768,19,Offered,,,"51,632","Apr 10, 2021",820
8769,20,Offered,,,"54,164","Apr 15, 2021",820
8770,21,Sold ,barcella…,sartoshi…,"54,972","Apr 15, 2021",820
8771,22,Offered,,,"998,447","Apr 15, 2021",820
8772,23,Offered,,,1M,"Apr 15, 2021",820
8773,24,Offered,,,"115,450","May 11, 2021",820
8774,25,Offered,,,"104,603","May 12, 2021",820
8775,26,Offered,,,"54,952","May 29, 2021",820
8776,27,Offer Withdrawn,,,,"May 31, 2021",820
8777,28,Offered,,0x541nt.…,"63,345","May 31, 2021",820
8778,29,Sold ,sartoshi…,0x541nt.…,"64,622","Jun 01, 2021",820
8779,30,Offered,,,"61,210","Jun 01, 2021",820
8780,31,Offer Withdrawn,,,,"Jun 19, 2021",820
8781,32,Offered,,,"37,837","Jun 19, 2021",820
8782,33,Offered,,,"34,762","Jun 20, 2021",820
8783,34,Bid ,webuyyou…,,"29,879","Jun 20, 2021",820
8784,35,Offered,,,"32,672","Jun 20, 2021",820
8785,36,Bid Withdrawn,webuyyou…,,"30,165","Jun 20, 2021",820
8786,37,Bid ,webuyyou…,,"31,758","Jun 20, 2021",820
8787,38,Offered,,,"32,502","Jun 20, 2021",820
8788,39,Sold ,0x541nt.…,webuyyou…,"32,024","Jun 20, 2021",820
8789,40,Transfer,webuyyou…,evault.e…,,"Jun 30, 2021",820
8790,0,Claimed,,0xc352b5,,"Jun 23, 2017",821
8791,0,Claimed,,0xc352b5,,"Jun 23, 2017",822
8792,1,Bid ,0x7760e0,,16,"Jun 28, 2017",822
8793,2,Bid ,Pranksy,,99,"Jan 01, 2020",822
8794,3,Bid Withdrawn,Pranksy,,102,"Jan 05, 2020",822
8795,0,Claimed,,0xc352b5,,"Jun 23, 2017",823
8796,1,Bid ,kikuchiy…,,58,"Jan 20, 2018",823
8797,2,Bid Withdrawn,kikuchiy…,,10,"May 15, 2020",823
8798,3,Transfer,0xc352b5,0xb88f61,,"Feb 05, 2021",823
8799,0,Claimed,,0xc352b5,,"Jun 23, 2017",824
8800,1,Bid ,0x717403,,14,"Jun 25, 2017",824
8801,2,Bid ,Snowfro,,140,"Mar 20, 2019",824
8802,3,Bid Withdrawn,Snowfro,,134,"Mar 25, 2019",824
8803,4,Bid ,Pranksy,,198,"Jan 01, 2020",824
8804,5,Bid Withdrawn,Pranksy,,204,"Jan 05, 2020",824
8805,6,Bid ,Pranksy,,360,"Jan 14, 2020",824
8806,7,Bid Withdrawn,Pranksy,,381,"Jan 14, 2020",824
8807,8,Bid ,Pranksy,,"2,098","May 20, 2020",824
8808,9,Bid Withdrawn,Pranksy,,"1,986","May 22, 2020",824
8809,10,Bid ,TokenAng…,,"2,279","May 22, 2020",824
8810,11,Bid Withdrawn,TokenAng…,,"2,268","May 23, 2020",824
8811,12,Transfer,0xc352b5,2pac,,"Jan 08, 2021",824
8812,13,Bid ,powpow.e…,,"11,041","Jan 09, 2021",824
8813,14,Bid Withdrawn,powpow.e…,,"11,120","Jan 09, 2021",824
8814,15,Offered,,,"58,018","Jan 14, 2021",824
8815,16,Bid ,powpow.e…,,"36,984","Jan 16, 2021",824
8816,17,Bid Withdrawn,powpow.e…,,"36,955","Jan 16, 2021",824
8817,18,Offer Withdrawn,,,,"Jan 18, 2021",824
8818,19,Offered,,,"36,038","Jan 18, 2021",824
8819,20,Sold ,2pac,0xf1b658,"36,038","Jan 18, 2021",824
8820,21,Offered,,,"52,618","Jan 23, 2021",824
8821,22,Offered,,,"46,587","Jan 24, 2021",824
8822,23,Sold ,0xf1b658,0x29b1b2,"51,957","Jan 25, 2021",824
8823,24,Transfer,0x29b1b2,0xa33225,,"Jan 25, 2021",824
8824,25,(Wrap),0xa33225,WrappedC…,,"Jan 25, 2021",824
8825,26,(Unwrap),WrappedC…,0x29b1b2,,"Jan 28, 2021",824
8826,27,Offered,,,"94,545","Feb 11, 2021",824
8827,28,Offered,,,"170,181","Feb 11, 2021",824
8828,29,Offer Withdrawn,,,,"Feb 14, 2021",824
8829,30,Offered,,,"171,310","Feb 22, 2021",824
8830,31,Offer Withdrawn,,,,"Feb 22, 2021",824
8831,32,Offered,,,"290,468","Mar 03, 2021",824
8832,33,Offer Withdrawn,,,,"Mar 04, 2021",824
8833,34,Offered,,,"221,043","Mar 05, 2021",824
8834,35,Offer Withdrawn,,,,"Mar 05, 2021",824
8835,36,Offered,,,"306,774","Mar 05, 2021",824
8836,37,Offer Withdrawn,,,,"Mar 06, 2021",824
8837,38,Offer Withdrawn,,,,"Mar 06, 2021",824
8838,39,Offered,,,"246,840","Mar 06, 2021",824
8839,40,Offered,,,"43,410","Mar 06, 2021",824
8840,41,Offered,,,3.77M,"Mar 06, 2021",824
8841,42,Offer Withdrawn,,,,"Mar 06, 2021",824
8842,43,Offered,,,"219,099","Mar 07, 2021",824
8843,44,Offer Withdrawn,,,,"Mar 07, 2021",824
8844,45,Offered,,,"215,057","Mar 07, 2021",824
8845,46,Offer Withdrawn,,,,"Mar 08, 2021",824
8846,47,Transfer,0x29b1b2,disco.et…,,"Mar 08, 2021",824
8847,48,Offered,,,"445,307","Mar 11, 2021",824
8848,49,Offer Withdrawn,,,,"Mar 12, 2021",824
8849,50,Offered,,,1.58M,"Mar 13, 2021",824
8850,51,Offered,,,"463,869","Mar 19, 2021",824
8851,52,Offer Withdrawn,,,,"Mar 23, 2021",824
8852,53,Offered,,,"453,491","Mar 23, 2021",824
8853,54,Bid ,0x8a3d2e,,"213,474","Apr 11, 2021",824
8854,55,Offer Withdrawn,,,,"Apr 12, 2021",824
8855,56,Offered,,,"643,684","Apr 14, 2021",824
8856,57,Bid Withdrawn,0x8a3d2e,,"248,580","Apr 17, 2021",824
8857,58,Offer Withdrawn,,,,"Apr 21, 2021",824
8858,59,Offered,,,"760,810","Apr 29, 2021",824
8859,60,Bid ,0xca04e9,,"553,018","Apr 30, 2021",824
8860,61,Offered,,,"627,803","May 01, 2021",824
8861,62,Offered,,,"736,637","May 01, 2021",824
8862,63,Sold ,disco.et…,0xca04e9,"574,950","May 01, 2021",824
8863,64,Transfer,0xca04e9,0xb88f61,,"May 01, 2021",824
8864,0,Claimed,,0xc352b5,,"Jun 23, 2017",825
8865,1,Bid ,0x717403,,13,"Jun 26, 2017",825
8866,2,Bid ,0xa7eba7,,"21,653","Feb 14, 2021",825
8867,3,Offered,,,"25,302","Feb 15, 2021",825
8868,4,Sold ,0xc352b5,0x382681,"25,302","Feb 15, 2021",825
8869,5,Bid Withdrawn,0xa7eba7,,"21,022","Feb 15, 2021",825
8870,6,Offered,,,"58,233","Feb 15, 2021",825
8871,7,Offered,,,"79,320","Feb 18, 2021",825
8872,8,Offered,,,"68,549","Feb 19, 2021",825
8873,9,Offered,,,"87,433","Feb 21, 2021",825
8874,10,Offered,,,"124,704","Feb 22, 2021",825
8875,11,Offered,,,"56,860","Feb 28, 2021",825
8876,12,Bid ,0xb4bb41,,"46,868","Feb 28, 2021",825
8877,13,Offered,,,"48,077","Feb 28, 2021",825
8878,14,Sold ,0x382681,0xb4bb41,"43,533","Feb 28, 2021",825
8879,15,Offered,,,"52,563","Feb 28, 2021",825
8880,16,Sold ,0xb4bb41,0x4bc412,"61,707","Mar 04, 2021",825
8881,17,Offered,,,"151,692","Mar 09, 2021",825
8882,18,Bid ,0xb5b84e,,"105,803","Apr 06, 2021",825
8883,19,Offered,,,"126,964","Apr 06, 2021",825
8884,20,Bid Withdrawn,0xb5b84e,,"103,194","Apr 08, 2021",825
8885,21,Offer Withdrawn,,,,"Apr 08, 2021",825
8886,0,Claimed,,0xc352b5,,"Jun 23, 2017",826
8887,1,Bid ,Pranksy,,"7,967","Feb 01, 2021",826
8888,2,Bid Withdrawn,Pranksy,,"8,430","Feb 02, 2021",826
8889,0,Claimed,,0xc352b5,,"Jun 23, 2017",827
8890,1,Bid ,0x717403,,13,"Jun 26, 2017",827
8891,2,Bid ,TokenAng…,,617,"May 27, 2020",827
8892,3,Bid Withdrawn,TokenAng…,,638,"May 28, 2020",827
